NAME;LUN;LUN_REDUCED;NAMETYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIN360;LONGIC;LATIN;LATIC;FACE;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
LANDER;AA1534S13181E;1534S13181;AA;Cràter;;;;Richard Lemon Lander;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Explorador;Regne Unit;britànic;19;segle 19è;??;1804;??;1834;??;131.806765;131.806765;131.807° East;-15.337095;15.337° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-136-M;40;40;24;24;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lander;Lander;3265;40.0504;-15.33709547;131.8067651;-14.67669296;-15.99749565;132.4915829;131.1219616;LOLA2011;Europe;Great Britain;Crater, craters;AA;Dellinger;LAC-84;Adopted by IAU;01.01.1976 00:00;;Richard Lemon. British explorer (1804-1834).;http://planetarynames.wr.usgs.gov/Feature/3265
LANE;AA0950S13236E;0950S13236;AA;Cràter;;;;Jonathan H. Lane;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;Estats Units;americà;19;segle 19è;??;1819;??;1880;??;132.364776;132.364776;132.365° East;-9.501021;9.501° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-136-M I-102-M I-117-M III-121-M;55;55;32;32;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lane;Lane;3268;53.7569;-9.501020943;132.3647764;-8.614625931;-10.38741493;133.2634792;131.466074;LOLA2011;North America;American;Crater, craters;AA;Dellinger;LAC-84;Adopted by IAU;01.01.1970 00:00;;Jonathan Homer. American physicist, astrophysicist (1819-1880).;http://planetarynames.wr.usgs.gov/Feature/3268
LANGEMAK;AA0993S11945E;0993S11945;AA;Cràter;;;;Georgij E. Langemak;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;URSS;soviètic;20;segle 20è;??;1898;??;1938;Especialista en astronàutica;119.453052;119.453052;119.453° East;-9.933609;9.934° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-136-M;97;97;57;57;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Langemak;Langemak;3269;104.758;-9.933609217;119.4530524;-8.206258774;-11.66095924;121.206686;117.6994228;LOLA2011;Europe;Soviet;Crater, craters;AA;Langemak;LAC-83;Adopted by IAU;01.01.1970 00:00;;Georgij Erikhovich. Soviet rocketry scientist (1898-1938).;http://planetarynames.wr.usgs.gov/Feature/3269
LANGEVIN;AA4417N16269E;4417N16269;AA;Cràter;;;;Paul Langevin;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;França;francès;20;segle 20è;París;1872;París;1946;Treballs sobre el moviment brownià i la ionització dels gasos. Teories sobre la radiació, el magnetisme i termodinàmica. Teoria bàsica del sonar. Membre de l'Acadèmia de les Ciències en 1934. ;162.69123;162.69123;162.691° East;44.166225;44.166° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-085-M V-079-M V-079-H3;58;58;34;34;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Langevin;Langevin;3270;57.796;44.16622491;162.6912295;45.11924553;43.21320534;164.0198269;161.3626766;LOLA2011;Europe;France;Crater, craters;AA;Chandler;LAC-32;Adopted by IAU;01.01.1970 00:00;;Paul. French physicist (1872-1946).;http://planetarynames.wr.usgs.gov/Feature/3270
LANGMUIR;AA3585S12889W;3585S12889;AA;Cràter;;;;Irving Langmuir;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Estats Units;americà;20;segle 20è;Brooklyn;1881;Falmouth;1957;Estudis sobre els refractaris i les bombetes elèctriques. Autor de teories sobre la valència electroquímica i la catàlisi heterogènia. Inventor d'una bomba de buit. Descobridor de l'hidrogen atòmic. Premi Nobel de química en 1932.;-128.894944;231.105056;128.895° West;-35.846123;35.846° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-026-M V-022-H2 V-026-H2 V-022-M;91;91;54;54;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Langmuir;Langmuir;3272;91.5034;-35.84612298;231.1050558;-34.45455742;-37.26413918;232.9660931;229.2605267;LOLA2011;North America;American;Crater, craters;AA;Brouwer;LAC-122;Adopted by IAU;01.01.1970 00:00;;Irving. American physicist, chemist. Nobel laureate (1881-1957).;http://planetarynames.wr.usgs.gov/Feature/3272
LARMOR;AA3185N17967W;3185N17967;AA;Cràter;;;;Sir Joseph Larmor;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Irlanda;irlandès;20;segle 20è;Magheragall;1857;Holywood;1942;Treballs sobre la mecànica celest, l'electrodinàmica, les camps de força, la relativitat i la termodinàmica. Autor de Aether and Matter en 1900.;-179.672124;180.327876;179.672° West;31.84631;31.846° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-053-M;97;97;57;57;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Larmor;Larmor;3282;99.4871;31.84631016;180.3278762;33.36431694;30.32857704;182.2493267;178.4026699;LOLA2011;Europe;Great Britain;Crater, craters;AA;Fitzgerald;LAC-50;Adopted by IAU;01.01.1970 00:00;;Sir Joseph. British mathematician, physicist (1857-1942).;http://planetarynames.wr.usgs.gov/Feature/3282
LAUE;AA2829N09705W;2829N09705;AA;Cràter;;;;Max T. F. von Laue;UAI 1991 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Alemanya;alemany;20;segle 20è;Pfaffendorf;1879;Berlín;1960;Descobridor de la difracció dels raigs X en 1912. Treballs sobre la relativitat. Director de l'Institut de física de Berlín en 1919. Premi Nobel en 1914. ;-97.05119;262.94881;97.051° West;28.290445;28.290° North;Zona libracions;Nord-Oest;;VIII;Röntgen;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;IV-196-H3;87;87;51;51;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm;Laue;Laue;3297;89.1651;28.29044459;262.9488097;29.76078987;26.82010078;264.6197453;261.2780666;LOLA2011;Europe;Germany;Crater, craters;AA;Robertson;LAC-54;Adopted by IAU;01.01.1970 00:00;;Max Theodor Felix von. German physicist. Nobel laureate (1879-1960).;http://planetarynames.wr.usgs.gov/Feature/3297
LAURITSEN;AA2754S09631E;2754S09631;AA;Cràter;;;;M. Lauritsen;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Estats Units;americà;20;segle 20è;??;1892;??;1968;??;96.308997;96.308997;96.309° East;-27.544314;27.544° South;Zona libracions;Sud-Est;;IV;Curie;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;52;52;31;31;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;1;2 dies després de la Lluna Nova;1 dia després de la Lluna Plena;30;Prismàtics 10X;Ullera de 50 mm;Lauritsen;Lauritsen;3303;51.2427;-27.54431447;96.30899693;-26.69937134;-28.38925743;97.26179314;95.35618401;LOLA2011;Europe;Denmark;Crater, craters;AA;Hilbert;LAC-100;Adopted by IAU;01.01.1970 00:00;;Charles Christian. Danish-American physicist (1892-1968).;http://planetarynames.wr.usgs.gov/Feature/3303
LEAVITT;AA4486S13989W;4486S13989;AA;Cràter;;;;Henrietta S. Leavitt;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Estats Units;americà;20;segle 20è;Lancaster;1868;Cambridge;1921;Autor d'una llei sobre la magnitud absoluta de les estrelles variables cefeides en funció del seu període de variació. ;-139.892234;220.107766;139.892° West;-44.856099;44.856° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-026-H1 V-030-H1;66;66;39;39;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Leavitt;Leavitt;3319;69.3099;-44.85609891;220.1077656;-43.71319389;-45.99900246;221.7215977;218.4938717;LOLA2011;North America;American;Crater, craters;AA;Apollo;LAC-121;Adopted by IAU;01.01.1970 00:00;;Henrietta Swan. American astronomer (1868-1921).;http://planetarynames.wr.usgs.gov/Feature/3319
LEBEDEV;AA4680S10789E;4680S10789;AA;Cràter;;;;Petr Nikolaïevitch Lebedev;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Rússia;rus;20;segle 20è;Moscou;1866;Moscou;1912;Professor a la Universitat de Moscou en 1900.Treballs sobre els dielèctrics, el magnetisme terrestre i la pressió de radiació en 1901. ;107.885648;107.885648;107.886° East;-46.803914;46.804° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;IV-008-M;102;102;60;60;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lebedev;Lebedev;3320;121.8;-46.80391369;107.885648;-44.79555893;-48.8122673;110.8203831;104.9509144;LOLA2011;Europe;Russia;Crater, craters;AA;Milne;LAC-117;Adopted by IAU;01.01.1970 00:00;;Pëtr Nikolajevich. Russian physicist (1866-1912).;http://planetarynames.wr.usgs.gov/Feature/3320
LEBEDINSKIY;AA0784N16489W;0784N16489;AA;Cràter;;;;Aleksandr I. Lebedinsky;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;URSS;soviètic;20;segle 20è;??;1913;??;1967;??;-164.887563;195.112437;164.888° West;7.844002;7.844° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;62;62;36;36;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lebedinskiy;Lebedinskiy;3322;63.3923;7.844002399;195.1124374;8.889276505;6.79873085;196.1675816;194.0572948;LOLA2011;Europe;Soviet;Crater, craters;AA;Zhukovskij;LAC-69;Adopted by IAU;01.01.1970 00:00;;Aleksandr I.. Soviet astrophysicist (1913-1967).;http://planetarynames.wr.usgs.gov/Feature/3322
LEEUWENHOEK;AA2928S17887W;2928S17887;AA;Cràter;;;;Antonie Van Leewenhoek;UAI 1976 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Naturalista;Països Baixos;holandès;18;segle 18è;Delft;1632;Delft;1723;Fabricant de microscopis. Descobridor dels protozoaris, dels espermatozoides, dels llevats i dels glòbuls de la sang.;-178.871003;181.128997;178.871° West;-29.283393;29.283° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-065-M II-033-M;125;125;74;74;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Leeuwenhoek;Leeuwenhoek;3329;124.995;-29.28339259;181.1289966;-27.23723793;-31.32948494;183.3451138;178.9168415;LOLA2011;Europe;Netherlands (Dutch);Crater, craters;AA;Van de Graaff;LAC-104;Adopted by IAU;01.01.1970 00:00;;Antony van. Dutch microscopist (1632-1723).;http://planetarynames.wr.usgs.gov/Feature/3329
LEIBNITZ;AA3824S17935E;3824S17935;AA;Cràter;;;;Gottfried Wilhelm Leibniz;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Filòsof;Alemanya;alemany;18;segle 18è;Leipzig;1646;Hanovre;1716;Inventor del càlcul diferencial i del càlcul infinitesimal. Inventor de les notacions de les diferencials i integrals i d'una màquina de calcular en 1645. Autor del Discurs de Metafísica en 1686.;179.348998;179.348998;179.349° East;-38.236731;38.237° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-065-M V-043-M;245;245;144;144;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Leibnitz;Leibnitz;3335;236.668;-38.23673101;179.3489978;-34.34878349;-42.1246109;184.2164898;174.4915905;LOLA2011;Europe;Germany;Crater, craters;AA;Oppenheimer;LAC-120;Adopted by IAU;01.01.1970 00:00;;Gottfried Wilhelm. German mathematician, philosopher (1646-1716).;http://planetarynames.wr.usgs.gov/Feature/3335
LEMAITRE;AA6136S14998W;6136S14998;AA;Cràter;;;;Monsenyor Georges Lemaître;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrofísic;Bèlgica;belga;20;segle 20è;Charleroi;1894;Lovaina;1966;Autor de la teoria de l'expansió de l'Univers en 1927 i de la de l'àtom primitiu en 1931.;-149.977762;210.022238;149.978° West;-61.361966;61.362° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;91;91;54;54;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lemaître;Lemaitre;3340;93.6977;-61.36196611;210.0222383;-59.81654549;-62.90737152;213.2637272;206.7807636;LOLA2011;Europe;Belgium;Crater, craters;AA;Minkowski;LAC-133;Adopted by IAU;01.01.1970 00:00;;Georges Henri Joseph Édouard. Belgian mathematician (1894-1966).;http://planetarynames.wr.usgs.gov/Feature/3340
LENTS;AA0272N10230W;0272N10230;AA;Cràter;;;;Heinrich Friedrich Emil Lenz;UAI 1988 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;Rússia;rus;19;segle 19è;Dorpat;1804;Roma;1865;Autor d'una llei sobre el sentit dels corrents induïts en 1833. Estudi de l'efecte Peltier.;-102.299932;257.700068;102.300° West;2.723391;2.723° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;21;21;12;12;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lents (Lenz);Lents  Lenz;3348;21.9845;2.72339064;257.7000684;3.085893631;2.360887527;258.0629787;257.3371601;LOLA2011;Europe;Russia;Crater, craters;AA;Nobel;LAC-72;Adopted by IAU;01.01.1970 00:00;;Heinrich Friedrich Emil. Russian physicist (1804-1865).;http://planetarynames.wr.usgs.gov/Feature/3348
LEONOV;AA1907N14836E;1907N14836;AA;Cràter;;;;Aleksej A. Leonov;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Cosmonauta;URSS;soviètic;20;segle 20è;??;1934;Vivant;Vivant;Primer home a desplaçar-se per l'espai durant 12 minuts el 18 de març de 1966 en la missió Voskhod 2. Pilot de la missió Soyuz 19 el 15 de juliol de 1975 per a la cita històrica amb la missió americana Apollo 18.;148.362784;148.362784;148.363° East;19.065182;19.065° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;33;33;19;19;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Leonov;Leonov;3352;34.043;19.06518209;148.3627837;19.62651634;18.50385094;148.9566936;147.768877;LOLA2011;Europe;Soviet;Crater, craters;AA;Mare Moscoviense;LAC-48;Adopted by IAU;01.01.1970 00:00;;Aleksey Arkhipovich. Soviet cosmonaut (1934-Live).;http://planetarynames.wr.usgs.gov/Feature/3352
LEUCIPPUS;AA2924N11641W;2924N11641;AA;Cràter;;;;Leucippus;UAI 1973 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Filòsof;Grècia;grec ;-4;segle 4rt abans JC;??;??;??;-440;??;-116.413814;243.586186;116.414° West;29.240986;29.241° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-015-H3;56;56;33;33;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Leucippus;Leucippus;3364;57.0338;29.24098633;243.5861864;30.18144417;28.30053139;244.6640644;242.5082798;LOLA2011;Europe;Greek;Crater, craters;AA;Fersman;LAC-53;Adopted by IAU;01.01.1970 00:00;;Greek philosopher (unkn-fl. c. 440 B.C.).;http://planetarynames.wr.usgs.gov/Feature/3364
LEUSCHNER;AA0167N10905W;0167N10905;AA;Cràter;;;;Armin O. Leuschner;UAI 1988 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Estats Units;americà;20;segle 20è;??;1868;??;1953;??;-109.050846;250.949154;109.051° West;1.665747;1.666° North;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;49;49;29;29;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Leuschner;Leuschner;3366;50.1422;1.665746901;250.9491543;2.492540359;0.838953018;251.776247;250.122076;LOLA2011;North America;American;Crater, craters;AA;Nobel;LAC-72;Adopted by IAU;01.01.1970 00:00;;Armin Otto. American astronomer (1868-1953).;http://planetarynames.wr.usgs.gov/Feature/3366
LEVI-CIVITA;AA2334S14314E;2334S14314;AA;Cràter;;;;Tullio;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Matemàtic;Itàlia;italià;20;segle 20è;Pàdua;1873;Roma;1941;Nombroses memòries sobre la mecànica celest, l'hidrodinàmica, l'electromagnetisme i la física atòmica. Inventor amb Ricci-Cubastro del càlcul diferencial absolut.;143.13892;143.13892;143.139° East;-23.343776;23.344° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;121;121;71;71;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Levi-Civita;Levi Civita;3367;108.225;-23.34377566;143.1389196;-21.56386566;-25.13312149;145.0711994;141.1807766;LOLA2011;Europe;Italy;Crater, craters;AA;Gagarin;LAC-102;Adopted by IAU;01.01.1970 00:00;;Tullio. Italian mathematician, physicist (1873-1941).;http://planetarynames.wr.usgs.gov/Feature/3367
LEWIS;AA1851S11423W;1851S11423;AA;Cràter;;;;Gilbert Newton Lewis;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Químic;Estats Units;americà;20;segle 20è;Weymouth;1875;Berkeley;1946;Autor de la teoria de l'enllaç químic en 1916. Autor de la definició general dels àcids i de les bases. Inventor del terme 'fotó' en 1926.;-114.229341;245.770659;114.229° West;-18.507295;18.507° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;42;42;25;25;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lewis;Lewis;3369;40.3158;-18.50729527;245.7706594;-17.84311295;-19.17265701;246.4710369;245.0675488;LOLA2011;North America;American;Crater, craters;AA;Houzeau;LAC-107;Adopted by IAU;01.01.1970 00:00;;Gilbert Newton. American chemist (1875-1946).;http://planetarynames.wr.usgs.gov/Feature/3369
LEY;AA4211N15484E;4211N15484;AA;Cràter;;;;Willy Ley;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Enginyer;Estats Units;americà;20;segle 20è;??;1906;??;1969;Col·laborador de Werner von Braun.;154.839063;154.839063;154.839° East;42.105599;42.106° North;Cara oculta;Nord-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;79;79;46;46;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Ley;Ley;3372;81.0458;42.10559861;154.8390629;43.44207954;40.76912117;156.6382008;153.0399303;LOLA2011;North America;American;Crater, craters;AA;Chandler;LAC-32;Adopted by IAU;01.01.1970 00:00;;Willy. German-American rocketry scientist (1906-1969).;http://planetarynames.wr.usgs.gov/Feature/3372
LINDBLAD;AA7003N09922W;7003N09922;AA;Cràter;;;;Bertil Lindblad;UAI 1979 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Astrònom;Suècia;suec;20;segle 20è;Orebro;1895;Estocolm;1965;Nombrosos treballs sobre el Sol, els espectres i els moviments de les estrelles. Descobridor amb Oort en 1927 del moviment de rotació de la Galàxia.;-99.222419;260.777581;99.222° West;70.03359;70.034° North;Zona libracions;Nord-Oest;;I;Brianchon;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;66;66;39;39;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;Formació circular situada a la zona de les libracions;;;;1;Formació difícil o poc interessant;14;Lluna Plena;6 dies després del Quart Minvant;30;Prismàtics 10X;Ullera de 50 mm;Lindblad;Lindblad;3409;59.3658;70.0335903;260.7775811;71.01247215;69.0547123;263.6417675;257.9133968;LOLA2011;Europe;Sweden;Crater, craters;AA;Brianchon;LAC-9;Adopted by IAU;01.01.1970 00:00;;Bertil. Swedish astronomer (1895-1965).;http://planetarynames.wr.usgs.gov/Feature/3409
LIPPMANN;AA5543S11432W;5543S11432;AA;Cràter;;;;Gabriel Lippmann;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Físic;França;francès;20;segle 20è;Hallerich;1845;A la mar;1921;Inventor de l'electròmetre capil·lar. Nombrosos treballs sobre la piezoelectricitat i les piles elèctriques. Inventor d'un mètode de fotografia en colors. Membre de l'Acadèmia de les Ciències en 1886. Premi Nobel en 1908.;-114.31726;245.68274;114.317° West;-55.427399;55.427° South;Cara oculta;Nord-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;V-021-M;160;160;94;94;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lippmann;Lippmann;3418;160.069;-55.42739932;245.6827398;-52.78803253;-58.06676674;250.3374844;241.027998;LOLA2011;Europe;France;Crater, craters;AA;Fizeau;LAC-134;Adopted by IAU;01.01.1979 00:00;;Gabriel. French physicist. Nobel laureate (1845-1921).;http://planetarynames.wr.usgs.gov/Feature/3418
LIPSKIY;AA0215S17938W;0215S17938;AA;Cràter;;;;Yuriy N. Lipskiy;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Selenògraf;URSS;soviètic;20;segle 20è;??;1909;??;1978;??;-179.375169;180.624831;179.375° West;-2.15183;2.152° South;Cara oculta;Sud-Oest;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;;80;80;47;47;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Lipskiy;Lipskiy;3419;91.15;-2.151830348;180.624831;-0.767532349;-3.53612709;182.1283131;179.1213818;LOLA2011;Europe;Soviet;Crater, craters;AA;Icarus;LAC-86;Adopted by IAU;01.01.1979 00:00;;Yurii Naumovich. Soviet selenographer (1909-1978).;http://planetarynames.wr.usgs.gov/Feature/3419
LITKE;AA1676S12312E;1676S12312;AA;Cràter;;;;Fedor P. Litke;UAI 1970 ?;Desconegut a l'època;Desconegut a l'època;Desconegut a l'època;Geògraf;Rússia;rus;19;segle 19è;??;1797;??;1882;??;123.122936;123.122936;123.123° East;-16.76064;16.761° South;Cara oculta;Sud-Est;;No hi ha carta;;No hi ha carta ni imatge;No hi ha carta ni imatge;No hi ha carta ni imatge;;I-136-M;39;39;23;23;Desconeguda;Desconeguda;Altura desconeguda. Càlcul impossible;Altura desconeguda. No es pot dibuixar.;No observable;;;;0;No observable;0;No observable;No observable;999;No observable;No observable;Litke (Lütke);Litke  Lutke;3425;38.1758;-16.76063991;123.1229359;-16.13116074;-17.39011765;123.7804508;122.4654217;LOLA2011;Europe;Russia;Crater, craters;AA;Fermi;LAC-101;Adopted by IAU;01.01.1970 00:00;;Fyodor Petrovich. Russian geographer (1797-1882).;http://planetarynames.wr.usgs.gov/Feature/3425
