NAME;LUN;LUN_REDUCED;NAME_TYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;RUKL;RUKL_C;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTH_KM;WIDE_KM;LENGTH_MI;WIDE_MI;HEIGHT_M;HEIGHT_FE;RAPPORT;PROFIL;GENERAL_1;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
GERARD;AA4454N08051W;4454N08051;AA;Cratère;;Période de formation non trouvée;;Alexander Gerard;Mädler (1837);Non nommé;Non nommé;Non nommé;Explorateur;Angleterre;anglais;19;19 ème siècle;?;1792;?;1839;Spécialiste de l'Himalaya et du Tibet.;-80.506281;279.493719;80.506° Ouest;44.535294;44.535° Nord;Zone des librations;Nord-Ouest;Limbe Nord-Ouest de la Lune;8;Rümker;363;8 e5;080N Q2N/W 247N;;IV-095-H3;91;90;55;55;2200;6700;0.0244;A_________________________________________________________________________________________A;Situé dans la zone des librations. Formation délabrée.;Versants peu escarpés.;Muraille peu élevée engloutie au Nord-Ouest.;Fond plat. Ligne de crête et craterlets.;2;Formation assez intéressante.;14;A la Pleine Lune;Six jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Gerard;Gerard;2143;98.7806;44.5352938317815;279.493718639688;46.1367206573486;42.9313640594482;281.497774124146;277.702268600464;LOLA2011;Europe;Scotland;Crater, craters;AA;Lavoisier;LAC-22;Adopted by IAU;1935-01-01 00:00:00;;Alexander. Scottish explorer (1792-1839).;http://planetarynames.wr.usgs.gov/Feature/2143
GIBBS;AA1837S08427E;1837S08427;AA;Cratère;;Période de formation non trouvée;;Josiah Willard Gibbs;Arthur / Whitaker (1963);Non nommé;Non nommé;Non nommé;Physicien;Etats Unis;américain;19;19 ème siècle;New Haven;1839;New Haven;1903;Spécialiste de la thermodynamique et de la mécanique statistique. Einstein utilisa ses travaux dans ses théories.;84.267546;84.267546;84.268° Est;-18.365942;18.366° Sud;Zone des librations;Sud-Est;Limbe Est-Sud-Est de la Lune;60;Vendelinus;0;15b3;291S Q4SE;;IV-189-H2;78;78;47;47;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située dans la zone des librations.;Versants assez escarpés.;Muraille assez élevée.;Fond plat rempli de lave. Montagne centrale.;2;Formation assez intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Gibbs;Gibbs;2155;78.7631;-18.3659419763846;84.2675455015487;-17.0671424865723;-19.6647396087646;85.6356945037842;82.899320602417;LOLA2011;North America;American;Crater, craters;AA;Humboldt;LAC-99;Adopted by IAU;1964-01-01 00:00:00;;Josiah Willard. American mathematical physicist (1839-1903).;http://planetarynames.wr.usgs.gov/Feature/2155
GILBERT;AA0320S07616E;0320S07616;AA;Plaine murée;;Période de formation non trouvée;;Karl Grove Gilbert;Arthur / Whitaker (1963);Non nommé;Non nommé;Non nommé;Géologue;Etats Unis;américain;19;19 ème siècle;Rochester;1843;Jackson;1918;Explorateur de l'Ouest américain. Découvreur du Lac Bonneville. Auteur d'une théorie de la formation géologique du Grand Bassin américain.;76.159809;76.159809;76.160° Est;-3.195029;3.195° Sud;Face visible;Sud-Est;Limbe Est de la Lune;49;Langrenus;188;15a7;291S Q1E Q4E 099N/C;;IV-178-H1 IV-027-H2;108;107;65;65;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire abîmée.;Versants assez escarpés portant Van Vleck au Nord-Est, Weierstrass au Nord et le grand Kästner G à l'Est.;Muraille peu élevée chevauchée par Gilbert S au Nord et par Gilbert A au Sud-Est.;Fond assez plat étendu portant Geissler.;2;Formation assez intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;5;Oeil nu;Jumelles x 10;Gilbert;Gilbert;2159;100.247;-3.19502940549678;76.1598085219577;-1.54190826416016;-4.84814834594727;77.8153705596924;74.5043773651123;LOLA2011;North America;American;Crater, craters;AA;Ansgarius;LAC-81;Adopted by IAU;1964-01-01 00:00:00;;Grove Karl. American geologist (1843-1918), William. English physician and physicist (1544-1603).;http://planetarynames.wr.usgs.gov/Feature/2159
GILL;AA6377S07595E;6377S07595;AA;Cratère;;Période de formation non trouvée;;Sir David Gill;Arthur / Whitaker (1963);Non nommé;Non nommé;Non nommé;Astronome;Ecosse;écossais;19;19 ème siècle;Aberdeen;1843;Londres;1914;Photographie de la vo¹te céleste australe en 1891. Travaux sur la parallaxe du Soleil. Auteur d'un catalogue de 400 000 étoiles. Distance de 22 étoiles proches.;75.945657;75.945657;75.946° Est;-63.765202;63.765° Sud;Face visible;Sud-Est;Limbe Sud-Sud-Est de la Lune;75;Hagecius;32;16f2;Q4S 099C/S 105C/S;;lV-178-H1;66;66;40;40;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située au bord de la zone des librations.;Versants peu escarpés portant deux cratères à l'Est et un au Sud.;Muraille peu élevée chevauchée par un cratère à l'Ouest.;Fond plat.;3;Formation très intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Gill;Gill;2163;63.896;-63.7652018582731;75.9456569251558;-62.7115955352783;-64.8188076019287;78.3312702178955;73.5599231719971;LOLA2011;Europe;Great Britain;Crater, craters;AA;Lyot;LAC-129;Adopted by IAU;1964-01-01 00:00:00;;Sir David. British astronomer (1843-1914).;http://planetarynames.wr.usgs.gov/Feature/2163
GIOJA;AA8335N00176E;8335N00176;AA;Cratère;;Période de formation non trouvée;;Flavio Gioja;Mädler (1837);Non nommé;Non nommé;Non nommé;Marin;Italie;italien;14;14 ème siècle;?;vers 1420;?;?;??;1.759504;1.759504;1.760° Est;83.346920;83.347° Nord;Face visible;Nord-Est;Limbe Nord de la Lune;4;Archytas;396;2f8;352N 009N 018N 024N 	029N Q1N 106N 135N 143N 148N 154N 161N 174N 183N;;IV-044-H3;41;42;25;25;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Situé près du Pôle Nord. Formation circulaire.;Versants peu escarpés écrasés par Byrd au Nord.;Muraille peu élevée abîmée au Nord-Est.;Fond plat.;2;Formation assez intéressante.;7;Au Premier Quartier;Six jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Gioja;Gioja;2171;42.4703;83.346920004032;1.7595036478511;84.0472126007081;82.646631240845;367.814008163452;355.70400428772;LOLA2011;Europe;Italy;Crater, craters;AA;Peary;LAC-1;Adopted by IAU;1935-01-01 00:00:00;;Flavio. Italian inventor (unkn-fl. 1302).;http://planetarynames.wr.usgs.gov/Feature/2171
GLAISHER;AA1319N04934E;1319N04934;AA;Cratère;;Imbrien (De -3,85 milliards d'années à -3,2 milliards d'années) ?;;James Glaisher;Birt / Lee (1865);Non nommé;Non nommé;Non nommé;Météorologiste;Angleterre;anglais;19;19 ème siècle;?;1809;?;1903;??;49.340596;49.340596;49.341° Est;13.187028;13.187° Nord;Face visible;Nord-Est;Bord Nord de la Mer de la Fécondité;37;Taruntius;264;3c4 / 3d4;315C 119N/C 124N;;IV-140-H3 IV-092-H3 IV-116-H3 IV-152-H3 IV-104-H3 IV-128-H3;17;16;10;10;2600;7900;0.1625;A___________A;Formation circulaire en forme de bol.;Versants escarpés portant Glaisher E & G au Sud-Ouest, Glaisher B & A au Sud-Est, Glaisher L & M au Nord-Ouest et Glaisher H & F au Nord-Est.;Muraille assez élevée.;Fond plat peu étendu.;2;Formation assez intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Glaisher;Glaisher;2182;15.9163;13.1870284134959;49.340595528982;13.4494724273682;12.9245853424072;49.6100940704346;49.0710964202881;LOLA2011;Europe;Great Britain;Crater, craters;AA;Taruntius;LAC-61;Adopted by IAU;1935-01-01 00:00:00;;James. British meteorologist (1809-1903).;http://planetarynames.wr.usgs.gov/Feature/2182
GOCLENIUS;AA1005S04503E;1005S04503;AA;Cratère;;Nectarien (De -3,92 milliards d'années à -3,85 milliards d'années) ;;Rudolf Gockel;Riccioli (1651);Non nommé;Non nommé;Goclenius;Médecin et physicien;Allemagne;allemand;16;16 ème siècle;?;1572;?;1621;??;45.031020;45.031020;45.031° Est;-10.050432;10.050° Sud;Face visible;Sud-Est;Partie Est de la Mer de la Fécondité;48;Messier;190;15d6;315C/S 323C 124C 131C/S 135C/S;;;55;54;33;33;1500;4500;0.0278;A______________________________________________________________________________A;Formation circulaire assez abîmée.;Versants peu escarpés portant Rimae Goclenius au Nord-Ouest et le massif montagneux Goclenius Epsilon au Nord-Est.;Muraille peu élevée en gradins portant Goclenius B au Nord et un cratère en fer à cheval au Sud-Ouest.;Fond plat étendu. Rainures internes et petite montagne excentrée.;3;Formation très intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Goclenius;Goclenius;2198;73.0388;-10.0504319270903;45.0310198101609;-9.16727828979492;-10.9334697723389;46.2372722625732;43.8258304595947;LOLA2011;Europe;Germany;Crater, craters;AA;Colombo;LAC-79;Adopted by IAU;1935-01-01 00:00:00;;Gockel, Rudolf. German physicist, doctor, mathematician (1572-1621).;http://planetarynames.wr.usgs.gov/Feature/2198
GODDARD;AA1515N08913E;1515N08913;AA;Cratère;;Période de formation non trouvée;;Robert Hutchings Goddard;Arthur / Whitaker (1963);Non nommé;Non nommé;Non nommé;Physicien et ingénieur;Etats Unis;américain;20;20 ème siècle;Worcester;1882;Baltimore;1945;Pionnier de la construction des fusées. Auteur de "Method of reaching extreme altitudes" en 1919. Lancement de la 1ère fusée à ergols liquides le 16 Mars 1926.;89.127452;89.127452;89.127° Est;15.154505;15.155° Nord;Zone des librations;Nord-Est;Limbe Est-Nord-Est de la Lune;27;Plutarch;0;;Q1E Q4E;MM97;IV-060-H2;89;89;54;54;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située dans la zone des librations.;Versants peu escarpés portant de nombreux craterlets au Nord et Ibn Yunus au Sud-Est.;Muraille peu élevée engloutie au Sud dans la lave de Mare Marginis.;Fond sombre rempli de lave.;2;Formation assez intéressante.;2;Deux jours après la Nouvelle Lune;Un jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Goddard;Goddard;2199;93.1849;15.1545051787687;89.1274518365417;16.6948795318604;13.6215915679932;90.7238368988037;87.5419139862061;LOLA2011;North America;American;Crater, craters;AA;Neper;LAC-63;Adopted by IAU;1964-01-01 00:00:00;;Robert Hutchings. American rocketry scientist (1882-1945).;http://planetarynames.wr.usgs.gov/Feature/2199
GODIN;AA0182N01016E;0182N01016;AA;Cratère;;Copernicien (De -1,1 milliards d'années à nos jours);;Louis Godin;Schröter (1802);Bekii;Mons Ida;Non nommé;Astronome;France;français;18;18 ème siècle;Paris;1704;Cadix;1760;Mission au Pérou avec La Condamine et Bouguer pour mesurer l'arc de méridien. Membre de l'Académie des Sciences en 1725.;10.158334;10.158334;10.158° Est;1.823541;1.824° Nord;Face visible;Nord-Est;Région à l'Est de la Mer de la Tranquillité;34;Hyginus;236;1e1 / 13d8;351C 357C 161C 167C;;IV-018-H2 IV-165-H3;35;35;21;21;3200;9700;0.0914;A______________________A;Formation circulaire formant un couple remarquable avec Agrippa.;Versants escarpés portant Godin A au Nord-Ouest, Godin B au Sud et Godin G à l'Est.;Muraille très élevée.;Fond tourmenté. Montagne centrale. Monticules.;3;Formation très intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Godin;Godin;2201;34.2455;1.82354094188603;10.1583335084252;2.38821601867676;1.25887107849121;10.7232875823975;9.5933780670166;LOLA2011;Europe;France;Crater, craters;AA;Julius Caesar;LAC-60;Adopted by IAU;1935-01-01 00:00:00;;Louis. French astronomer, mathematician (1704-1760).;http://planetarynames.wr.usgs.gov/Feature/2201
GODIN C PLATEAU;PM0200N00820E;;;Plateau;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Plateau de Godin C - Louis Godin;(??);Non nommé;Non nommé;Non nommé;Astronome;France;français;19;19 ème siècle;Paris;1704;Cadix;1760;Mission au Pérou avec La Condamine et Bouguer pour mesurer l'arc de méridien. Membre de l'Académie des Sciences en 1725.;8.2;;8,2° Est;2;2,0° Nord;;Nord-Est;Région à l'Est de la Mer de la Tranquillité;34;Hyginus;0;;;;IV-097-H1;20;10;12;6;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Plateau surplombant les cratères environnants situé à l'Ouest de Godin. Marque brillante.;;;;4;Formation très intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;;;;;;;;;;;;;;;;;;;;;;
GOLDSCHMIDT;AA7304N00337W;7304N00337;AA;Plaine murée;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années) ?;;Hermann Goldschmidt;Birt / Lee (1865);Non nommé;Non nommé;Anaxagoras;Astronome;Allemagne;allemand;19;19 ème siècle;?;1802;?;1866;??;-3.368630;356.631370;3.369° Ouest;73.036725;73.037° Nord;Face visible;Nord-Ouest;Limbe Nord de la Lune;4;Archytas;398;2f7 / 2g7 / 6b8;357N 003N 009N 018N 024N 029N 143N 161N 167N 174N 179N 183N;;;121;120;73;73;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation délabrée.;Versants peu escarpés écrasés à l'Ouest par Anaxagoras et portant Barrow & Barrow G au Sud-Est.;Muraille peu élevée.;Fond plat immense avec Goldschmidt A au Sud-Ouest.  Monticules et craterlets.;3;Formation très intéressante.;7;Au Premier Quartier;Six jours après la Pleine Lune;5;Oeil nu;Jumelles x 10;Goldschmidt;Goldschmidt;2210;115.259;73.0367246916335;356.631369984075;74.9377193450929;71.1356945037842;363.143144058228;350.119253158569;LOLA2011;Europe;France;Crater, craters;AA;Anaxagoras;LAC-3;Adopted by IAU;1935-01-01 00:00:00;;Hermann. French astronomer of German origin, discoverer of asteroid (21) Lutetia (1802-1866).;http://planetarynames.wr.usgs.gov/Feature/2210
GOLGI;AA2778N05996W;2778N05996;AA;Craterlet;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années) ?;;Camillo Golgi;(??);Non nommé;Non nommé;Non nommé;Médecin;Italie;italien;19;19 ème siècle;Corteno;1843;Pavie;1926;Travaux sur le système nerveux. Découvreur de la granulation du cytoplasme. Prix Nobel en 1906.;-59.955283;300.044717;59.955° Ouest;27.784863;27.785° Nord;Face visible;Nord-Ouest;Secteur du cratère Aristarque;18;Aristarchus;340;7e8 / 8f2;061N;;IV-140-H2 IV-116-H2 IV-128-H2 IV-191-H1;5;5;3;3;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire en forme de bol.;Versants peu escarpés.;Muraille peu élevée.;Fond arrondi.;1;Formation peu intéressante ou difficile;12;Cinq jours après le Premier Quartier;Quatre jours après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Golgi;Golgi;2213;5.58259;27.7848630045072;300.044716775616;27.8769130706787;27.6928119659424;300.148752212524;299.940687179565;LOLA2011;Europe;Italy;Crater, craters;AA;Seleucus;LAC-38;Adopted by IAU;1976-01-01 00:00:00;;Camillo. Italian doctor. Nobel laureate (c. 1843-1926).;http://planetarynames.wr.usgs.gov/Feature/2213
GOODACRE;AA3267S01408E;3267S01408;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Walter Goodacre;Wilkins (1935);Non nommé;Montes Armeniae;Non nommé;Astronome;Angleterre;anglais;19;19 ème siècle;?;1856;?;1938;Sélénographe. Auteur d'une carte lunaire.;14.075467;14.075467;14.075° Est;-32.674630;32.675° Sud;Face visible;Sud-Est;Secteur du cratère Maurolycus;66;Maurolycus;120;13d1 / 14d8;351S 357S 148S 154S 161S 167S ;;;46;46;28;28;3200;9700;0.0696;A______________________________A;Formation de forme hexagonale abîmée et située sur le versant Nord de Gemma Frisius.;Versants escarpés portant de nombreux craterlets dont un double à l'Est.;Muraille assez élevée écrasée au Sud par un cratère anonyme.;Fond plat avec montagne centrale double et un craterlet au Nord.;2;Formation assez intéressante.;6;Six jours après la Nouvelle Lune;Cinq jours après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Goodacre;Goodacre;2221;44.0936;-32.6746300940163;14.0754669041282;-31.9475650787354;-33.4016952514648;14.9396305084229;13.2112712860107;LOLA2011;Europe;Great Britain;Crater, craters;AA;Maurolycus;LAC-113;Adopted by IAU;1935-01-01 00:00:00;;Walter. British selenographer (1856-1938).;http://planetarynames.wr.usgs.gov/Feature/2221
GOULD;AA1926S01725W;1926S01725;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Benjamin Apthorp Gould;Krieger / König (1912);Non nommé;Non nommé;Non nommé;Astronome;Etats Unis;américain;19;19 ème siècle;Boston;1824;Cambridge;1896;Fondateur de l' Astronomical Journal en 1849. Spécialiste du Ciel Austral. Organisateur de l'Observatoire de Cordoba en Argentine et des stations météorologiques de la Terre de Feu en 1872.;-17.247762;342.752238;17.248° Ouest;-19.258034;19.258° Sud;Face visible;Sud-Ouest;Partie Ouest de la Mer des Nuées;53;Bullialdus;167;9d4;;;IV-095-H3 IV-088-H3;35;34;21;21;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire délabrée presque fantôme.;Versants peu escarpés inexistants au Sud et portant une chaîne de craterlets orientée Sud-Ouest Nord-Est au Sud-Ouest.;Muraille peu élevée à l'Est et à l'Ouest, engloutie au Nord et au Sud et portant le craterlet Gould P au Nord-Est.;Fond plat rempli par la lave de Mare Nubium.;3;Formation très intéressante.;8;Un jour après le Premier Quartier;Au Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Gould;Gould;2227;32.9929;-19.2580335594431;342.752238225155;-18.7140064239502;-19.802059173584;343.328313827515;342.176164627075;LOLA2011;North America;American;Crater, craters;AA;Pitatus;LAC-94;Adopted by IAU;1935-01-01 00:00:00;;Benjamin Apthorp. American astronomer (1824-1896).;http://planetarynames.wr.usgs.gov/Feature/2227
GRAFF;AA4230S08871W;4230S08871;AA;Cratère;;Période de formation non trouvée;;Kasimir R. Graff;(??);Non nommé;Non nommé;Non nommé;Astronome;Autriche;autrichien;20;20 ème siècle;?;1878;?;1950;??;-88.709713;271.290287;88.710° Ouest;-42.303172;42.303° Sud;Zone des librations;Sud-Ouest;Limbe Sud-Ouest de la Lune;61;Piazzi;0;;;;IV-120-H2;36;36;22;22;?;?;Hauteur inconnue.Calcul impossible.;Hauteur inconnue. Visualisation impossible;Formation circulaire située dans la zone des librations.;Versants assez escarpés.;Muraille assez élevée.;Fond plat.;1;Formation peu intéressante ou difficile;14;A la Pleine Lune;Six jours après le Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Graff;Graff;2233;36.1647;-42.3031717115127;271.29028737401;-41.7120571136475;-42.8942775726318;272.053030014038;270.526891708374;LOLA2011;Europe;Germany;Crater, craters;AA;Rydberg;LAC-123;Adopted by IAU;1970-01-01 00:00:00;;Kasimir Romuald. Polish-German astronomer (1878-1950).;http://planetarynames.wr.usgs.gov/Feature/2233
GREAVES;AA1318N05279E;1318N05279;AA;Cratère;;Copernicien (De -1,1 milliards d'années à nos jours) ?;;William M. H. Greaves (ex Lick D);(??);Non nommé;Non nommé;Non nommé;Astronome;Grande Bretagne;britannique;20;20 ème siècle;?;1897;?;1955;??;52.791369;52.791369;52.791° Est;13.182146;13.182° Nord;Face visible;Nord-Est;Bord Nord de la Mer de la Fécondité;37;Taruntius;263;3c4;309C 112N 119N/C 124N;;IV-038-H2;15;14;9;9;1960;5900;0.14;A______________A;Formation circulaire en forme de bol située sur le versant Nord de Lick.;Versants peu escarpés.;Muraille assez élevée.;Fond arrondi.;2;Formation assez intéressante.;4;Quatre jours après la Nouvelle Lune;Trois jours après la Pleine Lune;50;Lunette 50 mm;Télescope 100 mm;Greaves;Greaves;2241;14.2686;13.1821461629421;52.7913690665152;13.3970279693604;12.9672603607178;53.0212574005127;52.5614223480225;LOLA2011;Europe;Great Britain;Crater, craters;AA;Mare Undarum;LAC-62;Adopted by IAU;1976-01-01 00:00:00;;William Michael Herbert. British astronomer (1897-1955).;http://planetarynames.wr.usgs.gov/Feature/2241
GRIMALDI;AA0538S06836W;0538S06836;AA;Plaine murée;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années);;Francesco Grimaldi;Riccioli (1651);Non nommé;Palus Maraeotis;Grimaldi;Astronome et physicien;Italie;italien;17;17 ème siècle;Bologne;1618;Bologne;1663;Jésuite. Découvreur des interférences lumineuses et de la diffraction de la lumière en 1650. Auteur d'une carte de la Lune utilisée par Riccioli en 1651.;-68.363027;291.636973;68.363° Ouest;-5.375001;5.375° Sud;Face visible;Sud-Ouest;Limbe Ouest de la Lune;39;Grimaldi;226;7g1 / 7g2 / 11g7;067C 075C 080C Q3W, 233C 237C 247C;MM183;;222;222;134;134;2000;6450;0.009;Trop plat. Visualisation impossible;Formation circulaire très sombre ressemblant à une mer.;Versants escarpés portant de nombreux craterlets dont Grimaldi K L M N & P au Sud, Grimaldi D E & Q au Nord-Est et Rimae Grimaldi au Sud-Est.;Muraille peu élevée chevauchée par Grimaldi B au Nord.;Fond très plat immense et rempli de lave sombre. Petit relief au Nord-Est. Craterlets et bandes claires.;4;Formation exceptionnelle.;13;Six jours après le Premier Quartier;Cinq jours après le Dernier Quartier;5;Oeil nu;Jumelles x 10;Grimaldi;Grimaldi;2252;173.488;-5.37500136748998;291.636973218233;-2.51434707641602;-8.23563194274902;294.509412765503;288.765287399292;LOLA2011;Europe;Italy;Crater, craters;AA;Grimaldi;LAC-74;Adopted by IAU;1935-01-01 00:00:00;;Francesco Maria. Italian astronomer, physicist (1618-1663).;http://planetarynames.wr.usgs.gov/Feature/2252
GROVE;AA4030N03298E;4030N03298;AA;Cratère;;Pré-Imbrien (De -4,55 milliards d'années à -3,85 milliards d'années) ?;;Sir William Robert Grove;Birt / Lee (1865);Lutiani;Non nommé;Non nommé;Physicien;Angleterre;anglais;19;19 ème siècle;Swansea;1811;Londres;1896;Inventeur d'une pile électrique à gaz en 1837. Travaux sur les décharges électriques dans les gaz l'électricité et le magnétisme.;32.983402;32.983402;32.983° Est;40.302988;40.303° Nord;Face visible;Nord-Est;Région au Nord-Est de la Mer de la Sérénité;14;Hercules;348;1b8 / 2a3 / 4g5;328N 334N 131N 135N 143N 148N;;IV-161-H3 IV-167-M IV-162-M IV-168-M IV-168-H3;28;28;17;17;2370;7200;0.0846;A________________________A;Formation circulaire isolée.;Versants assez escarpés.;Muraille assez élevée.;Fond plat. Craterlets.;2;Formation assez intéressante.;5;Cinq jour après la Nouvelle Lune;Quatre jour après la Pleine Lune;30;Jumelles x 10;Lunette 50 mm;Grove;Grove;2259;28.5456;40.3029876768757;32.9834015345833;40.7617359161377;39.8432636260986;33.5580425262451;32.4087619781494;LOLA2011;Europe;Great Britain;Crater, craters;AA;Eudoxus;LAC-26;Adopted by IAU;1935-01-01 00:00:00;;Sir William Robert. British physicist (1811-1896).;http://planetarynames.wr.usgs.gov/Feature/2259
GRUEMBERGER;AA6704S01030W;6704S01030;AA;Cratère;;Pré-Nectarien (De -4,55 milliards d'années à -3,92 milliards d'années) ?;;Christoph Grienberger;Riccioli (1651);Non nommé;Desertum Evila;Gruemberger;Mathématicien et astronome;Autriche;autrichien;17;17 ème siècle;?;1561;?;1636;??;-10.302082;349.697918;10.302° Ouest;-67.041289;67.041° Sud;Face visible;Sud-Ouest;Limbe Sud de la Lune;73;Moretus;49;10c2 / 14g2;018S 024S 161S 167S 174S 179S 183S 191S;;IV-086-H2 IV-079-H2;94;94;57;57;4300;13000;0.0457;A______________________________________________A;Formation circulaire abîmée.;Versants escarpés portant Cysatus à l'Est et abîmés au Sud-Est par Moretus.;Muraille très élevée en gradins bouleversée par Moretus au Sud-Est et écrasée par Cysatus à l'Est.;Fond plat portant Moretus A. Dépressions et craterlets.;3;Formation très intéressante.;8;Un jour après le Premier Quartier;Au Dernier Quartier;30;Jumelles x 10;Lunette 50 mm;Gruemberger;Gruemberger;2261;91.4958;-67.0412894563011;349.697917711844;-65.532470703125;-68.550106048584;353.579034805298;345.816091537476;LOLA2011;Europe;Austria;Crater, craters;AA;Moretus;LAC-137;Adopted by IAU;1935-01-01 00:00:00;;Christoph. Austrian astronomer (1561-1636).;http://planetarynames.wr.usgs.gov/Feature/2261
GRUITHUISEN;AA3289N03978W;3289N03978;AA;Cratère;;Eratosthénien (De -3,2 milliards d'années à -1,1 milliards d'années) ?;;Franz von Gruithuisen;Neison (1876);Non nommé;Non nommé;Non nommé;Astronome et naturaliste;Allemagne;allemand;19;19 ème siècle;Haltenberg;1774;?;1852;Observateur de la Lune la croyant habitée. Auteur de la théorie de l'origine météoritique des cratères lunaires en 1840.;-39.779173;320.220827;39.779° Ouest;32.886671;32.887° Nord;Face visible;Nord-Ouest;Partie Nord de l'Océan des Tempêtes;9;Mairan;358;6g2 / 8c3;040N 048N 055N 061N 205N 213N;MM37;IV-118-H2;17;17;10;10;1860;5600;0.1163;A_________________A;Formation circulaire isolée;Versants peu escarpés.;Muraille peu élevée.;Fond plat étendu.;2;Formation assez intéressante.;10;Trois jours après le Premier Quartier;Deux jours après le Dernier Quartier;50;Lunette 50 mm;Télescope 100 mm;Gruithuisen;Gruithuisen;2262;14.9755;32.8866706774431;320.220827292241;33.1336002349854;32.639741897583;320.514905929565;319.926752090454;LOLA2011;Europe;Germany;Crater, craters;AA;Rümker;LAC-23;Adopted by IAU;1935-01-01 00:00:00;;Franz von. German astronomer (1774-1852).;http://planetarynames.wr.usgs.gov/Feature/2262
