NAME;LUN;LUN_REDUCED;NAME_TYPE;TYPE;SUBTYPE;PERIOD;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;RUKL;RUKL_C;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTH_KM;WIDE_KM;LENGTH_MI;WIDE_MI;HEIGHT_M;HEIGHT_FE;RAPPORT;PROFIL;GENERAL_1;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU;IAU_FEATURE_NAME;IAU_CLEAN_FEATURE_NAME;IAU_FEATURE_ID;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;IAU_NORTHERN_LATITUDE;IAU_SOUTHERN_LATITUDE;IAU_EASTERN_LONGITUDE;IAU_WESTERN_LONGITUDE;IAU_COORDINATE_SYSTEM;IAU_CONTINENT;IAU_ETHNICITY;IAU_FEATURE_TYPE;IAU_FEATURE_TYPE_CODE;IAU_QUAD_NAME;IAU_QUAD_CODE;IAU_APPROVAL_STATUS;IAU_APPROVAL_DATE;IAU_REFERENCE;IAU_ORIGIN;IAU_LINK
NELIOTA 121;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 121;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-65,9;294,1;65 ° 54 '  West;-22,5;22 ° 30 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 09 05 @ 18:11:59.277 UT;R Magnitude = 10,13 +/- 0,19 & I Magnitude = 9,52 +/- 0,1 > Latitude : -22,5 ° +/- 0,5 ° > Longitude : -65,9 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Real impact flash / Maximum duration : 0,033 / Airmass : 2,33;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 122;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 122;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-53;307;53 ° 0 '  West;-4,8;4 ° 12 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 09 05 @ 18:51:32.998 UT;R Magnitude = 10,25 +/- 0,25 & I Magnitude = 9,53 +/- 0,14 > Latitude : -4,8 ° +/- 0,5 ° > Longitude : -53 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Real impact flash / Maximum duration : 0,033 / Airmass : 2,822;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 123;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 123;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;66,9;66,9;66 ° 54 '  East;3;3 ° 0 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 09 23 @ 01:08:44.025 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 10,16 +/- 0,17 > Latitude : 3 ° +/- 0,5 ° > Longitude : 66,9 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected lunar flash / Maximum duration : 0,033 / Airmass : 1,725;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 124;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 124;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;25,6;25,6;25 ° 36 '  East;-31,8;31 ° 12 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 09 23 @ 03:36:21.556 UT;R Magnitude = 10,2 +/- 0,28 & I Magnitude = 9,4 +/- 0,1 > Latitude : -31,8 ° +/- 0,5 ° > Longitude : 25,6 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated Real impact flash / Maximum duration : 0,066 / Airmass : 1,126;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 125;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 125;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;17,8;17,8;17 ° 48 '  East;12,5;12 ° 30 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 09 25 @ 03:40:11.073 UT;R Magnitude = 8,43 +/- 0,05 & I Magnitude = 7,42 +/- 0,02 > Latitude : 12,5 ° +/- 0,5 ° > Longitude : 17,8 ° +/- 0,5 °;Frames R : 2 & Frames I : 3;Validated Real impact flash / Maximum duration : 0,067 / Airmass : 1,54;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 126;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 126;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;65,3;65,3;65 ° 18 '  East;-1,6;1 ° 24 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 10 22 @ 04:11:36.271 UT;R Magnitude = 10 +/- 0,17 & I Magnitude = 9,28 +/- 0,1 > Latitude : -1,6 ° +/- 0,5 ° > Longitude : 65,3 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated Real impact flash / Maximum duration : 0,066 / Airmass : 1,081;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 127;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 127;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;55;55;55 ° 0 '  East;-5,7;5 ° 18 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 10 24 @ 02:30:16.186 UT;R Magnitude = 9,49 +/- 0,12 & I Magnitude = 7,88 +/- 0,03 > Latitude : -5,7 ° +/- 0,5 ° > Longitude : 55 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated Real impact flash / Maximum duration : 0,066 / Airmass : 2,255;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 128;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 128;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;22,5;22,5;22 ° 30 '  East;12;12 ° 0 '  North;Visible face;North-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 10 25 @ 03:43:44.133 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 10,78 +/- 0,19 > Latitude : 12 ° +/- 0,5 ° > Longitude : 22,5 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected impact flash / Maximum duration : 0,033 / Airmass : 2,182;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 129;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 129;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-26,1;333,9;26 ° 6 '  West;9,9;9 ° 54 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 11 02 @ 16:20:44.065 UT;R Magnitude = -99,99 +/- -99,99 & I Magnitude = 9,26 +/- 0,11 > Latitude : 9,9 ° +/- 0,5 ° > Longitude : -26,1 ° +/- 0,5 °;Frames R : 0 & Frames I : 1;Suspected Suspected lunar flash / Maximum duration : 0,033 / Airmass : 2,253;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 130;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 130;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-48,3;311,7;48 ° 18 '  West;-33,9;33 ° 6 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 11 02 @ 17:19:19.668 UT;R Magnitude = 10,22 +/- 0,27 & I Magnitude = 9,26 +/- 0,1 > Latitude : -33,9 ° +/- 0,5 ° > Longitude : -48,3 ° +/- 0,5 °;Frames R : 1 & Frames I : 2;Validated Real impact flash / Maximum duration : 0,066 / Airmass : 2,591;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 131;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 131;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-25,3;334,7;25 ° 18 '  West;12,1;12 ° 6 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019 11 03 @ 17:49:38.486 UT;R Magnitude = 9,61 +/- 0,21 & I Magnitude = 8,77 +/- 0,1 > Latitude : 12,1 ° +/- 0,5 ° > Longitude : -25,3 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Real impact flash / Maximum duration : 0,033 / Airmass : 2,351;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 132;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 132;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;3,3;3,3;3 ° 18 '  East;-16,7;16 ° 18 '  South;Visible face;South-East;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019-12-01 @ 16:14:30.209 UT;R Magnitude = 9,17 +/- 0,13 & I Magnitude = 8,46 +/- 0,1 > Latitude : -16,7 ° +/- 0,5 ° > Longitude : 3,3 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated Real impact flash / Maximum duration : 0,033 / Airmass : 2,175;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 133;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 133;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-23,1;336,9;23 ° 6 '  West;-13,1;13 ° 54 '  South;Visible face;South-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019-12-01 @ 16:23:13.796 UT;R Magnitude = 8,42 +/- 0,06 & I Magnitude = 5,57 +/- 0,04 > Latitude : -13,1 ° +/- 0,5 ° > Longitude : -23,1 ° +/- 0,5 °;Frames R : 2 & Frames I : 4;Validated Real impact flash / Maximum duration : 0,132 / Airmass : 2,241;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
NELIOTA 134;Impossible creation;Impossible creation;Unnamed formation;Contemporary meteoritic impact;No subtype;2019;Non appliable;NELIOTA 134;NELIOTA project (ESA);Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;-40,7;319,3;40 ° 42 '  West;16,5;16 ° 30 '  North;Visible face;North-West;Not determined;999;Not determined;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Non appliable;Event date & time : 2019-12-01 @ 16:30:43.411 UT;No magnitude data > Latitude : 16.5 ° +/- 0,5 ° > Longitude : -40.7 ° +/- 0,5 °;Frames R : 1 & Frames I : 1;Validated No type / Maximum duration : No data / Airmass : No  data;999;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not visible;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved;Not IAU approuved
